project_id,project_name,description,country_name,state_name,city_name,currency,budget_raw,budget_usd_clean,sector_main,project_type,is_infrastructure_project,is_megaproject,delivery_method,timestamp,timestamp_label,source,url,failed_or_problematic
395,Campus Wide Classroom Renewal Program Year 2 Phase 1,No Description,Canada,Ontario,Toronto,CAD,9999999.0,7681469.231853,"Commercial, Education, Government",Unknown,False,False,Unknown,2022-06-10,publish_date,DODGE,https://www.construction.com/projects/dr-202100526123-campus-wide-classroom-renewal-program-year-2-phase-1,0
396,"Roof replacement (A, B, C, D, M1, M2, M3)","This project involves the replacement of the roof of the Sainte-Colette Annexe elementary school, located in Montreal. The project consists of replacing the roof (A, B, C, D, M1, M2, M3). More specifically, it aims to replace a roofing system at the end of its useful life with a more efficient roofing system. The project will support pandemic response and economic recovery, notably by maintaining and upgrading the quality of school infrastructure.",Canada,Quebec,Unknown,CAD,688485.88,549154.23852088,Government,Unknown,True,False,Unknown,2021-07-01,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
397,La Baie Hospital Building For Two Generators,"Saguenay Lac-Saint-Jean Integrated University Health and Social Services Center - # 3922 - DST3107 - Construction of a building for two generators at the La Baie Hospital at 1000, rue Dr Desgagn s in La Baie. DST3107 CONSTRUCTION OF A BUILDING FOR TWO GENERATORS",Canada,Quebec,La Baie,CAD,350235.0,279356.54211,"Commercial, Education, Hospital, Hotel, Government",Unknown,True,False,Unknown,2021-07-15,publish_date,DODGE,https://www.construction.com/projects/dr-202100686125-la-baie-hospital-building-for-two-generators,0
398,HWY 40 Water Main Replacement,Replacement of an aqueduct pipe under Highway 40 at the Point-du-Jour service area (km 118),Canada,Quebec,Abitibi,CAD,89736.0,66793.19688,"Water Supply And Storage, Road, Commercial, Waste Processing And Treatment",Unknown,True,False,Unknown,2023-03-10,publish_date,DODGE,https://www.construction.com/projects/dr-202300061194-hwy-40-water-main-replacement,0
399,Beardy’s & Okemasis Cree Nation Veteran’s Memorial Hall Upgrade,"The objective of the project is to upgrade and expand the Veteran’s Memorial Hall. The project scope includes electrical and mechanical upgrades, re-utilization of existing space, site improvements, and a building expansion of approximately 125 sq.m. The Veteran’s Hall upgrade project is to include washroom facilities, optimized storage, mechanical and electrical upgrades, and an overall update of the main hall. In addition to these improvements, the facility upgrade includes connecting a back-up generator to provide an emergency shelter in the Community.",Canada,Saskatchewan,Unknown,CAD,1001581.0,1001581.0,"Commercial, Government",Unknown,False,False,Unknown,2022-06-30,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
400,Mixed Use Building Development,a 30 storey building with a proposed 6 storey podium and a 24 storey tower for the purposes of a mixed use building. The application is for approximately 110 hotel units and 242 residential units,Canada,Ontario,Hamilton,CAD,14999999.0,11522204.231853,"Commercial, Hotel, Residential, Road, Manufacturing (Industrial)",Unknown,True,False,Unknown,2022-06-15,publish_date,DODGE,https://www.construction.com/projects/dr-202100747824-mixed-use-building-development,0
401,Arcadia Shopping Centre - Block 3,Retail building - surface parking - landscaping,Canada,Ontario,Stittsville,CAD,749999.0,598218.702374,"Commercial, Car Parking, Residential, Automotive, Manufacturing (Industrial)",Unknown,True,False,Unknown,2021-02-08,publish_date,DODGE,https://www.construction.com/projects/dr-201400451029-arcadia-shopping-centre-block-3,0
402,Garrow Drive Road Resurfacing,"Garrow Drive - Cranbrook Drive to Garth Street , Road Resurfacing A Brief summary of work involved in this contract is for road stripping and paving, concrete curb and sidewalk replacement and associated works which consists of approximately: 3100 Square meters of road stripping, 850 tons of asphalt, 170 linear meters of curb replacement, 450 square meters of concrete sidewalk and approaches, pavement markings",Canada,Ontario,Hamilton,CAD,321194.0,239074.33002,"Cement, Road, Car Parking, Government, Automotive, Commercial",Unknown,True,False,Unknown,2023-06-07,publish_date,DODGE,https://www.construction.com/projects/dr-202300150924-garrow-drive-road-resurfacing,0
403,Kenten,"Sable Gate, the company that owns and operates the building, submitted a development application to transform Kensington Gate into the Kenten. While maintaining the building's bottom two storeys, including all retail, parking and office space, the proposal put forward by Davignon Martin, a local architecture firm, includes the reconstruction of the top seven storeys of the structure to accommodate 50 condos and 19 different layouts ranging in size between 1,115 and 4,715 square feet.",Canada,Alberta,Calgary,CAD,14999999.0,11164949.25567,"Road, Commercial, Manufacturing (Industrial), Car Parking, Residential, Automotive",Unknown,True,False,Unknown,2025-07-31,publish_date,DODGE,https://www.construction.com/projects/dr-202400007219-kenten,0
404,Les Palissades - Batiment 12,"Ce projet cle en main, offert a prix abordable, compose de 40 maisons de ville et de 8 triplex, sera un quartier familial unique, situe en foret. Batiment de 3 etages hors sol se demarquant par son architecture innovatrice Differents modeles de plans disponibles (amenagement interieur) Tres grands 5? (1368 pi?) avec plafonds a 9 pieds aux 1ers etages pour logements sur 2 etages Style condo haut de gamme : Boiserie, finition + elements decoratifs, tetes francaises, ceramique grand format, bois...",Canada,Quebec,Saint Jerome,CAD,2999999.0,2392877.20237399,"Residential, Commercial, Manufacturing (Industrial)",Unknown,False,False,Unknown,2021-12-09,publish_date,DODGE,https://www.construction.com/projects/dr-201900900664-les-palissades-batiment-12,0
405,Town of Melita Local Road Upgrades,The Town of Melita Local Road Upgrades project (the Project) consists of a paved asphalt access for approximately 400 meters of Millennium Drive and micro sealing for approximately 350 meters of Poplar Street and Dobbyn Street.,Canada,Unknown,Unknown,CAD,201177.0,160464.005802,"Road, Government, Bridge",Unknown,True,False,Unknown,2021-09-01,estimated_start_date,ManitobaProjects,Missing URL,0
406,Hwy 401 Essex Road Hot Mix Paving,Hot Mix Paving - Highway 401 from Essex Road 42 to Iona Road - Length 1.9KM,Canada,Ontario,Kingston,CAD,349500.0,278770.286999999,"Road, Commercial",Unknown,True,False,Unknown,2021-09-10,publish_date,DODGE,https://www.construction.com/projects/dr-202100748230-hwy-401-essex-road-hot-mix-paving,0
407,Wastewater and Water System Upgrades - West Shediac,"The Town of Shediac and the Greater Shediac Sewerage Commission will work in partnership to renew the sanitary system, water system and storm system on Main Street and Inglis Street. The scope of the project includes the replacement of water, sewer, and storm mains as well as services to the property line along Main Street and Inglis Street. A new trunk sanitary sewer main will be installed from the existing wastewater facility to Highway 15 (approximately 5 km of sewer). This expansion will allow for over 8,000 residential development unit equivalents. The project also includes replacing the forcemain to lift station No. 2 and a further 260m of forcemain renewal for lift station No. 1. Sewerage lift stations in this area occasionally overflow, especially during heavy rainfall events. This project will improve the community’s capacity to treat and manage wastewater and stormwater.",Canada,New Brunswick,Unknown,CAD,19601614.0,15056920.989258,"Water Supply And Storage, Waste Processing And Treatment, Residential, Road, Government",Unknown,True,False,Unknown,2022-07-04,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
408,Support to the Programme international de formation en évaluation du développement - 2014-2017,This project supports the Programme international de formation en evaluation du développement (PIFED)  a four-week executive training program in development education for evaluators from French speaking developing countries. PIFED aims to improve the measurement  monitoring and evaluation of development assistance  and to build the foundations for more transparent and accountable governance  as well as for improved development effectiveness. It provides managers and practitioners with the generic tools they require to evaluate development policies  programs  and projects at local  national  regional  and global levels.  This project provides annual scholarships for evaluation professionals from francophone developing countries; develops online teaching tools for participants; and supports the development of a train-the-trainer regional workshop in a francophone development country.  PIFED is managed by the École nationale d’administration publique (ENAP)  in Québec City. A similar program  the International Program for Development Education Training (IPDET)  is managed jointly by Carleton University and the World Bank Group’s Independent Evaluation Group.,Canada,Unknown,Unknown,USD,973217.21,973217.21,"Commercial, Government, Education, Rail",Unknown,False,False,Unknown,2014-09-26,extracted_timestamp,Quebec,https://w05.international.gc.ca/projectbrowser-banqueprojets/project-projet/details/D000691001,0
409,Bus Stop Accessibility Upgrades,"The bus stop upgrade project will include adding connecting sidewalks from intersections, para-ramps, bus stop pads to make as many stops accessible as possible. Total of 30 bus stops will be upgraded.",Canada,Alberta,Unknown,CAD,2100000.0,2100000.0,Government,Unknown,False,False,Unknown,2017-06-01,estimated_start_date,Infrastructure Canada,https://housing-infrastructure.canada.ca/gmap-gcarte/index-eng.html,0
410,Industrial Retail Commercial Building,1 building - 17 units - parking - landscaping - demolition of existing 2 storey building,Canada,Ontario,Toronto,CAD,4999999.0,3840734.231853,"Commercial, Warehouse, Car Parking, Manufacturing (Industrial), Road, Automotive",Unknown,True,False,Unknown,2022-09-08,publish_date,DODGE,https://www.construction.com/projects/dr-201600671397-industrial-retail-commercial-building,0
411,Aluminum Bridge Decking,Universite Laval - # 10354 / FMM-2494 - Construction of a bridge with aluminum decking in the Montmorency forest above the Des Roches stream in Quebec.,Canada,Quebec,Laval,CAD,2416157.0,1927189.643282,"Metal, Bridge, Education, Steel, Government, Commercial",Unknown,True,False,Unknown,2021-08-23,publish_date,DODGE,https://www.construction.com/projects/dr-202100735307-aluminum-bridge-decking,0
413,EEE Sacre-Coeur Catholic Elementary School Renovations,This request for tender constitutes an invitation from the FRANCOachat Center of Excellence in Procurement and its participating organizations to potential bidders so that they submit their price offer for: Renovations - Sacre -Coeur Catholic Elementary School,Canada,Ontario,Casselman,CAD,598500.0,445481.505,"Commercial, Education",Unknown,True,False,Unknown,2024-02-29,publish_date,DODGE,https://www.construction.com/projects/dr-202300463036-eee-sacre-coeur-catholic-elementary-school-renovations,0
414,East Junction Condos,"17-storey mixed-use development having a residential gross floor area of 31,235.0 square metres. A total fo 375 residential dwelling units are proposed.",Canada,Ontario,Toronto,CAD,49999999.0,37216499.25567,"Residential, Commercial, Manufacturing (Industrial)",Unknown,False,False,Unknown,2024-01-25,publish_date,DODGE,https://www.construction.com/projects/dr-201600450496-east-junction-condos,0
